sha256	archive	filename	version	status	parts	vertices	triangles	textures	blockindex	blocktype	error	seconds	warnings
aa7b0c2639564a94d3c860f14848c3830c4f446a449985d1895c9de95e1600de	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set008.nif	20.0.0.4	OK_GEOMETRY	24	4837	4066	9				0.029	
3ffb54a5ab41010263261524442f5db7e9c001cd6b8277e8cbe4708cbdd71aaf	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair003_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	189	186	0				0.019	
ea7982caaa052db036b7744a76e15e6d56da3661001473e7215ca77af44c5a6d	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Santa_2010_01_BR.nif	20.0.0.4	OK_GEOMETRY	4	56	56	0				0.012	
f3bbefce9436273f48bf1d706ed476e1992c419b4a87deb50c563e075805d93b	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set007.nif	20.0.0.4	OK_GEOMETRY	24	4183	3942	9				0.026	
6435e8fc98d379b79ba0d085d66ac3a0cc8eb0c43188b9ae221217d6e4aa7649	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair002_Top_L.nif	20.0.0.4	OK_GEOMETRY	3	424	382	0				0.020	
573858b45ad24afe02f4eba5b37464922e963f753d99b9746a4039b7001b564c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Sailor00_HA.nif	20.0.0.4	OK_GEOMETRY	4	190	173	0				0.018	
4250a09b427b4b8fa579cabd19cafd17971ed76a5ddd48aa259f21c9b5c36926	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set006.nif	20.0.0.4	OK_GEOMETRY	53	8586	4878	0				0.026	
9b8ef0ff143fc538153f879d300fedee10a7145ae4712d848ca9a20b4f2947d7	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair002_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	232	201	0				0.019	
f177abc14ccbcdef63574a0ce0bea0caa6e5d3c9e6d8c2a39517dcadda905854	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Sailor00_CH.nif	20.0.0.4	OK_GEOMETRY	3	134	116	0				0.013	
56fca398191f57d447a441c4b8bad8a653bf0670b5ef03cb2908d048298dd73b	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set005.nif	20.0.0.4	OK_GEOMETRY	24	3678	3516	0				0.024	
2c81ebf13fab2d42d667702d92d1e364b22d6f98de55518c1f21b75f7f4adabf	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair001_Top_L.nif	20.0.0.4	OK_GEOMETRY	3	167	121	0				0.013	
b20bbbb9099b3e5c77b48efd8fa538f5677a5af5b1722d633d6e3bf93e957191	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Sailor00_BR.nif	20.0.0.4	OK_GEOMETRY	6	104	92	0				0.012	
49bef95994b4a1d46d622def2a1a7d87680be4afefb6bbf4186da692cecb37c1	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set004.nif	20.0.0.4	OK_GEOMETRY	24	3954	3928	0				0.025	
e3a34b8f426d6fe3a6ad16fabce31e990a012dbfc5fcdc7c81cd71071f7ef9c9	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair001_Front_L.nif	20.0.0.4	OK_GEOMETRY	3	307	251	0				0.020	
892b099b7a6631ec28b70451e2ab733af02fbf1461ed1f7f91453060ebea0fee	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/ZephyrosPants_BELT.nif	20.0.0.4	OK_GEOMETRY	3	146	166	0				0.015	
ab3e2b565c1d27b4e3514e193f5d63e9f0a12348784e760aa884ed29a65377dc	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set003.nif	20.0.0.4	OK_GEOMETRY	27	3741	3150	0				0.025	
e853ce6df57a47f84146193150497e1fa1faf996514782a971a27c814e1b03d3	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair001_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	224	206	0				0.019	
09c8706778678863cff1410c070956ce3a53d8b83d194b46dd27e8957f01e1c8	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/ZephyrosShirt_BR.nif	20.0.0.4	OK_GEOMETRY	5	172	166	0				0.019	
71b4cef8b2dfad4d6e71dbcdcd0d3d50d32654da206465183fcbc7ed91771091	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Alruin_WindStone/AlruinWindStone.nif	20.0.0.4	OK_GEOMETRY	11	290	316	9				0.024	
662fd92cb4d9d7a8c19b7c7f9ec22258a7b089eabd4f42d5729c3648c0917a7a	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/set002.nif	20.0.0.4	OK_GEOMETRY	20	2641	2643	0				0.024	
90f85f4ed09bc444add79d8511be147187ee169de6febd22b73482ee351c90b0	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair000_Top_L.nif	20.0.0.4	OK_GEOMETRY	3	323	215	0				0.019	
87aa70c2696ef315a2c85d40b5b769ce5590b18167ebcb875d5c9d12afcd1b44	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Ronin_CH.nif	20.0.0.4	OK_GEOMETRY	6	170	138	0				0.018	
0a094cbc376c6771a5c4b474ce43f7a8613816511517e6bf9348c0af33d22254	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/SET001.nif	20.0.0.4	OK_GEOMETRY	19	3184	3006	0				0.023	
5c7b6deea4d24480a340ebd21c20375213988f211d5a635e805550ce26d5814c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair000_Front_L.nif	20.0.0.4	OK_GEOMETRY	3	224	181	0				0.021	
99e0ede90653f4cf27cafd4bbc005f0f703a57a0014b3c494c89bada2679e75b	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/ResberkShirt_UA.nif	20.0.0.4	OK_GEOMETRY	8	146	196	0				0.021	
6be106ea021c5b00a10041ed65e80918ffc9de0f04598966889c7a69d681b5c2	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Hair000_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	239	178	0				0.020	
71bb125206194345f0c7276f69fd2dbfb19a6a24381bad3b85332bca4785b593	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Rainy01_CH.nif	20.0.0.4	OK_GEOMETRY	3	160	212	0				0.014	
aa697de05431ecc9b5bdfa24e4919663607931507ab6dc5771b9d4e24ad54c7a	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/ResberkShirt_CH.nif	20.0.0.4	OK_GEOMETRY	5	101	75	0				0.014	
d8fe64bca825ede2c6f4c8b1263bad99291dcdf3516e077de5f7a63885d2ac77	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Face002.nif	20.0.0.4	OK_GEOMETRY	2	205	316	0				0.022	
0e6bf4d509295a95c7a391f92b3c9bb98abc1475ceac3bc92afc9a5c22095f78	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_PolarBear01_CA.nif	20.0.0.4	OK_GEOMETRY	6	256	288	0				0.017	
35948eb6ead6ab16f09f0308acf37ba6b4b90de6e410613bf2262ec981e02dfd	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/ResberkShirt_BR.nif	20.0.0.4	OK_GEOMETRY	10	202	160	0				0.019	
f2a8fc473ada912848a1f569dcb00463d38ff25a65493255a7f702ba18a61cc8	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Face001.nif	20.0.0.4	OK_GEOMETRY	4	335	498	0				0.020	
c9f7517087853b5e0b6df35c0ef06a6a91f66829df22a7e0199b8dcafe03622b	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_PolarBear01_BR.nif	20.0.0.4	OK_GEOMETRY	6	150	136	0				0.018	
9f6546834ed3c320fa85df99bfa10361bcb0dc5b192fcaac12593f16ab4e56df	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Moottalisboots_CA.nif	20.0.0.4	OK_GEOMETRY	4	76	56	0				0.013	
3373157b07f44efc9cc210819c90db0ca1bede7f07ba0a2da9cbc4d69b7cf80c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DuskPants_BELT.nif	20.0.0.4	OK_GEOMETRY	3	199	202	0				0.021	
d3e82e0377ad5ff4f04edbad29cde543a0a82669ca0a1c7ad182fd52c46e9669	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Pirate01_TAIL.nif	20.0.0.4	OK_GEOMETRY	3	131	124	0				0.012	
411f1d7e982ddfd32f591ec4d1b5165ea18e2b700e1457dc2f68e791a5303913	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/MoottalisArmor_BR.nif	20.0.0.4	OK_GEOMETRY	6	444	472	0				0.019	
dcfa3b3da01dc7eb44ea0f49337020e4fb52b5242c5fa0f30fb07c547ec58fb3	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DuskArmor_BR.nif	20.0.0.4	OK_GEOMETRY	6	222	308	0				0.022	
03aa8be3b6c6b68e4a54f5229451f5cb0244bf43dffda781e3a03537fe65eda6	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Pharaoh01_UA.nif	20.0.0.4	OK_GEOMETRY	3	52	46	0				0.012	
6db15e619b74bca4ae682e84ef04329b9791c5bf3d9d0923aa749f3ff2498ad6	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/MenesPants_TH.nif	20.0.0.4	OK_GEOMETRY	6	194	150	0				0.018	
3e89b87d02d67f9ce311c89d7a68a6342f688fc805bf8076d1250278d2bd5648	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DisguisePants_BELT.nif	20.0.0.4	OK_GEOMETRY	1	92	96	0				0.019	
1099462e855e9850978e4b866bd82140327d9dee73ca0a69e08bc17ab731f062	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Pharaoh01_BR.nif	20.0.0.4	OK_GEOMETRY	6	212	120	0				0.017	
acd22a468b7997eb9a6fcb171b793f41c8d051852ad88671d72c0ab681e8a8d0	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/MenesArmor_SH.nif	20.0.0.4	OK_GEOMETRY	6	102	128	0				0.012	
7dbb0cc489cf114040b088d250eead713e90a4da6302fd7ba2da2d5072729da3	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DisguiseArmor_SH.nif	20.0.0.4	OK_GEOMETRY	2	94	112	0				0.014	
064e232c79949707d59d31c9393b37f1cbced419ab68268c815632e6216bbbba	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_PerfectAim01_SHAC.nif	20.0.0.4	OK_GEOMETRY	2	16	8	0				0.012	
bc0c97000d31f5d9123d5749c68811d49c055933b3523a8f250bb05f54430466	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/MenesArmor_CH.nif	20.0.0.4	OK_GEOMETRY	3	83	84	0				0.020	
e2bb32f3a0c41101406699220d93a4b7fc8522a06fcad4b635400115c159b3df	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DisguiseArmor_BR.nif	20.0.0.4	OK_GEOMETRY	2	102	112	0				0.015	
dda73e7bc7d205fe3a3ccae9ec59eeb1a821482fb859de622347d0ad89d8b11a	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Noblesse01_CH.nif	20.0.0.4	OK_GEOMETRY	5	147	112	0				0.013	
ef6f467a30469fa4955b046052efd6bf7dd0736014cfe69876f12cdd97fae3aa	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/MenesArmor_BR.nif	20.0.0.4	OK_GEOMETRY	6	318	296	0				0.022	
c40025bbcd6917e51b74788174a78405b9b63d4ad34326231f4d45f5d1a0912c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DianaPants_BELT.nif	20.0.0.4	OK_GEOMETRY	2	38	34	0				0.012	
83dff952877018947445128a753714227258a7fbcd324ad6cb034d0917b7dc89	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Santa_2010_01_UA.nif	20.0.0.4	OK_GEOMETRY	8	144	132	0				0.020	
e5842052f317b3e1ac3c33e57081981402c17ae60a93ededf27a14f4efb8cca6	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	AlkemisBook05/AlkemisBook05.nif	20.0.0.4	OK_GEOMETRY	53	6177	2555	15				0.033	
48e97cf0503a6b5d840c4de01d615533ec515d0d4657e0129b95612e61344b9e	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/KORDevilsA_HA00.nif	20.0.0.4	OK_GEOMETRY	3	297	372	0				0.022	
5567633ee4d066af542c601e8e7d20070a04eafcbe896ff7c87cf25ca9042bc2	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DianaArmor_BR.nif	20.0.0.4	OK_GEOMETRY	8	286	316	0				0.020	
6e261c6a4520e0619634638efc9a64105897723b61411e22d70fc08c5f77698d	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Ninja00_BELT.nif	20.0.0.4	OK_GEOMETRY	3	164	124	0				0.012	
08f6d80fec6dd196b94701f431b60b5e0bd58d5272d0be23550674b7fdc03f5c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/KORDevilsA_HA.nif	20.0.0.4	OK_GEOMETRY	3	297	372	0				0.019	
c89f6ac45b72315ad7b281caaf963d1a7745626702d94f2f0d3df8a729a5a3b6	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarkshuterArmor_UA.nif	20.0.0.4	OK_GEOMETRY	6	96	124	0				0.015	
1f8d99bf21a87fcb1c55bf722246527027ba8e7588387ed8db5a7804abfe0203	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Neo01_UA.nif	20.0.0.4	OK_GEOMETRY	6	264	232	0				0.017	
fe7b924e8e35593efca1e3a4ac22dba59e507856073af177e263fa65f0746cb7	D:\SERVER_FIESTA\Client	reschar\AdlAertsina\AdlAertsina.nif	20.0.0.4	OK_GEOMETRY	5	1369	1995	2				0.031	
2b606361a93cdda04262f5c531d0dd36e0bfd2b1b05207fe41805e5713d43849	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair031_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	1	122	104	0				0.018	
5d82fec0ba370ecf71a0cc351a3450e16697c6535ed55a975b2a360f75c19e20	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarkshuterArmor_SH.nif	20.0.0.4	OK_GEOMETRY	6	250	200	0				0.019	
0160e68e2cfa8ee2ad491392dfac72023229339965f4335f89918591b3b79960	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Neo01_CA.nif	20.0.0.4	OK_GEOMETRY	6	264	232	0				0.019	
85fa4dfb8f4ccf888ab6613c50d207622cfcf42bfe687a159479710235eb1d5f	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	AlkemisBook04/AlkemisBook04.nif	20.0.0.4	OK_GEOMETRY	18	4787	1883	14				0.031	
0ac17650dfbe855964108a94bcebf131561ac8e124ab6dad41e7758f66407e69	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair030_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	1	286	224	0				0.017	
3a0af5b125c17ae82656364e2231f48a0a69f22e65af8602e7a7064509b64b59	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarkshuterArmor_CH.nif	20.0.0.4	OK_GEOMETRY	3	40	40	0				0.014	
eb427b60a1ddd1c5b1907737d9d5a21a7d192962bc6ef5bf2612492c98e280f0	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Neo01_BELT.nif	20.0.0.4	OK_GEOMETRY	3	199	202	0				0.017	
a3612f0402a9c4361370c13af74cffd7abdab58ce337584c9efa5c0e4bec3ffc	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair029_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	1	127	92	0				0.017	
3b338d34d07de35bb3ab9720f3b3fc046dc7c4e5ff4abbdb9e0006ce1deb963b	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarkshuterArmor_BR.nif	20.0.0.4	OK_GEOMETRY	6	94	104	0				0.021	
be7039caed66ca12f18cc47e3b4ccc677be689c719d1664bbb3a6fd3db843a01	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Monster01_BELT.nif	20.0.0.4	OK_GEOMETRY	3	531	468	0				0.018	
b278710d0b40c2815902ff9a232a273ba82b1a07c5ec63430436d8216f889fe6	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair028_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	1	97	72	0				0.018	
7f4b0f462b42afab0e8fe4be3aa04239f9ab7011a2ca32efd421f65cc0872405	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarknessPants_BELT.nif	20.0.0.4	OK_GEOMETRY	3	204	228	0				0.018	
2607843756ae065b90502c022c257d48c7acb844ac3cd23847db33c0a3b47e74	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Mask00.nif	20.0.0.4	OK_GEOMETRY	3	240	302	0				0.019	
1f251e4e8555bf51e5c9f5dde9b72f1a6725bb7f50a07894ac01195eb47643ee	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair027_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	1	97	72	0				0.018	
8988691515fee6ed0682b297680123137bfbb48a07443b8ef349d172e597ad07	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarknessArmor_SH.nif	20.0.0.4	OK_GEOMETRY	6	384	424	0				0.022	
b8f4cdd02254dae361bc3033293684a6850d04b01a3e58cd9beebe7bd6568a9c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_MusaA01_CH.nif	20.0.0.4	OK_GEOMETRY	3	36	24	0				0.015	
106271f48f04756449920635a72dc73ce18fd494fb73c73cb5059b16041443c1	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair021_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	236	176	0				0.017	
0f35ad46acca118c125f60b1edce07fbfcb550a1b4509e17b6c18f4445a56fc8	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/DarknessArmor_BR.nif	20.0.0.4	OK_GEOMETRY	6	232	316	0				0.018	
1ae0e6323740fe4acabf988d15b50abfa135782d356fc81a01322469b3bd38fe	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Marine01_BR.nif	20.0.0.4	OK_GEOMETRY	6	114	108	0				0.018	
62c94a1b53019a17d8e6e6425a5fe91332ee786727857d9f5934548738ad27ba	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair020_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	213	190	0				0.020	
0e7ce185b9ebc11e303106ef9165c6a32f5e7becbd3fe68a4b967d03bd58d0d6	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_ZHunter01_UA.nif	20.0.0.4	OK_GEOMETRY	3	44	52	0				0.013	
ba94e7f9760b6c2b426ae72c32730a133b15636a45ae00e4c9331d1996ab9bc2	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Magician01_CA.nif	20.0.0.4	OK_GEOMETRY	6	182	208	6				0.021	
8d6fd4e69ca7b4bbc98dc67678d12b0e0322ae15c295f75a50d6e77a454286c5	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair019_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	212	157	0				0.018	
f496a512fb5f9e3d50df573b24ea3c43725edbe3b4c535581c7da559b483c99d	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_ZHunter01_BR.nif	20.0.0.4	OK_GEOMETRY	6	94	92	0				0.014	
1e4c6a1ac5f5aa4fd63092f061dce27aacdf325c53330bab10223e20db961874	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Made001_Tail.nif	20.0.0.4	OK_GEOMETRY	1	32	40	0				0.018	
fbe38ba414331fffe94cdb28859c6fe280be41337fbb0a6611892a052c924b6c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair018_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	225	252	0				0.019	
90e6cca8cc1d94059ce3ea83e5e33fa148655fbae47a7b5d397bf55dbf1387b2	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Xmas04_SHAC.nif	20.0.0.4	OK_GEOMETRY	6	38	28	0				0.013	
aee0a083a0ef960f69bdb1c83e0717ea7c2e69d191362a8774d6c6f7a2496313	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Steampunk01_TH.nif	20.0.0.4	OK_GEOMETRY	6	112	80	0				0.013	
80cb0aa5d910d2f7474de0d070853eece4e0f450f4607100cdff91c779326e30	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair016_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	317	184	0				0.016	
0c6c4329e87c84455cab28e12cd0b4f8e26e485ed9e4223375663ee1380f3a84	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Xmas04_CH.nif	20.0.0.4	OK_GEOMETRY	2	21	18	0				0.012	
5bd2ce16f509b7083bc90de7bedbea4f51064b4799d1c763a59c38d38ad2c496	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Sorcerer00_BR.nif	20.0.0.4	OK_GEOMETRY	4	56	48	0				0.011	
022b5a877c36dd5a71d73148aa27511206028334926c3a0fd9ab76eb43075c4c	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair015_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	240	187	0				0.018	
747bbe7d5e34a4b1193f07bd8e5a0bc14c9a96c7c8a5dbe6dc2fa1c73fe9c42b	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Xmas00_TAIL.nif	20.0.0.4	OK_GEOMETRY	3	39	66	0				0.022	
6a67b2eaf9f94a54a9d204a9be7065776b69f898f7bbeb160580eb336bada4e2	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Made006_TAIL.nif	20.0.0.4	OK_GEOMETRY	3	69	114	0				0.011	
565557e8b5f372f2eea94182bc0c76b1be1513773a941ff9507f08d5e2b276b7	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair014_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	162	132	0				0.019	
eee907fec19b1ac097d5812cc48f42a4569b7578c914a2c5968d1491e9e58ae5	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Xmas00_HA.nif	20.0.0.4	OK_GEOMETRY	3	225	362	0				0.017	
59ae9cfbef11591bacce15764020d9d8e6b8cc3047d7442589a2ab76e09f75bb	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_LoveWitch_CH.nif	20.0.0.4	OK_GEOMETRY	1	75	96	1				0.017	
777285f6b3c96ee0da057877fbcc05544df49ec93735eeb582cf5f6e8ee40579	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair013_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	188	148	0				0.019	
fe24617c3f6b60f19acd13e2c59e024b2ed92060348462a6f04cc02df3df0834	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Woderland00_CH.nif	20.0.0.4	OK_GEOMETRY	2	24	28	0				0.013	
65a75902a9766441839517ebf2993b48909619653fcfa496217027e597722b4d	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Made007_HA.nif	20.0.0.4	OK_GEOMETRY	3	70	80	0				0.011	
d9b99d945a1240ba9852ac040aa746d709ebfeed2438a1daf153fbbd41eeb406	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair009_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	231	240	0				0.019	
a475921e57c634322583425f532f910e876136d4867dd139af46f33251435f10	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Woderland00_CA.nif	20.0.0.4	OK_GEOMETRY	6	84	72	0				0.012	
39aa16d388f1718517890b872e92062114863394164e828ae7e623c534e93418	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair005_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	238	210	0				0.023	
46ca541bc12991af6ff221b60a8f1942ba54f17b1de01430cd73eaa8a5c236e7	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_Woderland00_BR.nif	20.0.0.4	OK_GEOMETRY	6	164	140	0				0.017	
8c2df65855b3ab51bc1a77aaa1c4a29cd020b08b12d6849b037fb7cbd4b99aff	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Cos_Made006_BACK.nif	20.0.0.4	OK_GEOMETRY	3	114	122	0				0.012	
b9c288105e286ba3b1e0a19c5ae863c644f46e67c96bad9fbf0caea893a313f4	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair003_Top_L.nif	20.0.0.4	OK_GEOMETRY	3	113	96	0				0.013	
98b722d9026646f4208bd136bf13938c2436b1bc90875acbf1cda22d42966777	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_WesternSky01_CH.nif	20.0.0.4	OK_GEOMETRY	6	91	96	6				0.018	
39e0501b54a135ed881a079c012a1f845b5ea43625daa0ef8cbdc9ada147b2f3	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair003_Bottom_L00.nif	20.0.0.4	OK_GEOMETRY	3	238	168	0				0.022	
f907396c91a873436a1ce873d590a71b1a24a728ed91008c7485ac1a3b7fb960	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-m/Cos_WesternPink01_CH.nif	20.0.0.4	OK_GEOMETRY	6	91	96	6				0.017	
8ea52a7a591c87d81fa61cdd0b3334973b3aa525a0877d7b6e6d59cf687fcec4	D:\SERVER_FIESTA\Client\reschar\AdlAertsina.zip	Archer-f/Hair003_Bottom_L.nif	20.0.0.4	OK_GEOMETRY	3	217	168	0				0.019	
